X1	Y1	P1	X2	Y2	P2
726.06	724.96	721.80	715.28	711.68	708.72
704.43	700.39	696.15	692.54	689.71	686.17
683.27	679.59	676.72	673.57	669.47	668.70
664.46	663.52	662.86	663.57	664.69	666.69
669.69	670.40	671.83	675.01	676.61	678.38
679.43	680.80	682.18	683.55	687.40	691.12
693.31	695.04	698.88	698.54	700.58	699.77
702.04	701.89	701.54	702.39	705.12	707.25
708.50	710.92	713.30	713.78	714.49	716.28
719.69	723.13	725.26	728.44	730.94	732.67
733.80	734.00	735.00	736.43	736.90	737.38
737.85	738.33	738.80	745.00	745.01	746.24
747.37	749.97	753.88	756.57	759.19	760.89
761.94	763.68	765.40	767.09	768.44	769.94
771.68	772.41	773.00	774.59	776.97	780.01
783.51	786.24	788.43	791.86	794.68	797.82
799.69	802.25	805.44	808.73	811.26	813.44
815.46	818.99	822.22	826.12	828.41	830.94
833.88	837.01	838.81	842.02	844.67	847.57
848.10	853.71	855.99	858.56	857.36	852.89
851.13	849.94	849.25	848.40	846.92	843.80
841.61	839.52	837.93	837.31	836.59	834.38
833.10	832.21	831.38	830.46	829.79	828.56
827.38	826.47	826.19	825.09	823.81	823.18
822.85	821.96	820.23	817.99	816.68	815.42
812.80	808.03	802.10	796.62	792.27	788.10
784.03	779.38	774.00	772.22	769.81	765.91
762.34	759.86	757.87	756.50	756.37	756.67
757.39	757.97	758.69	758.45	759.54	759.28
759.50	759.27	759.25	758.93	758.22	757.73
757.06	756.64	755.97	755.53	754.91	754.55
753.81	753.55	753.23	752.72	752.63	752.44
751.98	751.71	751.67	751.59	751.31	750.95
750.63	750.53	750.22	749.80	749.37	749.02
748.68	748.48	748.29	748.15	747.83	747.52
747.21	747.23	747.09	746.94	746.79	746.65
747.60	748.88	748.51	749.69	750.14	750.49
751.02	751.23	751.53	751.61	752.35	753.87
755.08	755.45	756.16	756.70	756.33	756.39
755.96	755.15	755.39	753.74	751.18	746.71
742.30	737.88	733.82	728.04	722.50	716.87
711.29	705.89	700.83	695.38	690.35	685.82
681.79	676.75	673.70	671.85	670.27	669.23
668.24	667.21	666.51	665.72	665.07	664.20
663.66	662.94	662.28	661.38	660.95	660.11
659.32	660.26	660.76	662.65	665.80	666.87
670.23	671.96	672.91	675.28	679.82	683.56
686.73	690.31	693.08	697.95	700.72	703.86
706.75	710.26	711.88	715.64	719.43	723.90
726.95	731.44	734.45	740.42	745.13	749.06
754.02	758.07	760.80	762.54	766.34	772.58
778.23	782.47	789.48	791.05	795.50	800.25
805.26	809.56	812.50	818.08	821.23	824.28
827.89	832.74	833.02	835.17	841.11	846.95
850.73	858.99	860.85	858.12	854.96	851.80
849.80	849.07	849.03	847.95	846.75	845.33
845.19	845.72	846.27	847.10	847.88	848.41
848.76	848.53	848.03	847.71	847.39	847.07
846.75	845.48	844.62	843.81	843.00	842.03
844.32	846.97	848.83	849.70	848.99	848.28
847.83	846.08	839.95	835.97	832.77	828.54
823.85	820.00	817.36	815.29	813.77	810.26
808.18	806.71	805.92	805.58	805.00	803.86
801.97	799.53	797.05	795.06	793.66	792.45
790.47	786.97	782.61	778.48	775.61	773.25
770.93	768.31	766.11	763.54	761.52	759.07
755.41	749.74	744.25	739.38	735.58	733.07
729.47	726.33	721.76	718.79	716.14	713.67
711.34	708.05	705.44	703.48	700.91	698.02
695.04	690.73	684.68	681.07	677.07	673.30
670.48	668.50	667.42	667.90	669.95	671.11
672.01	673.38	673.95	675.11	675.57	676.31
676.89	678.52	682.41	685.29	689.63	693.86
696.13	699.74	701.04	703.16	703.96	705.46
706.49	707.11	709.68	712.51	714.93	717.33
720.57	723.20	725.16	726.29	727.70	729.48
730.01	732.54	734.79	736.65	738.68	740.11
742.00	743.34	744.64	745.79	746.82	748.45
748.94	749.78	750.89	752.03	754.39	758.03
760.19	763.86	767.45	771.53	775.34	779.04
782.13	785.59	788.93	792.02	794.63	797.43
800.28	801.65	803.59	805.77	807.48	809.33
810.63	813.15	814.04	813.69	816.83	820.26
824.23	826.04	828.76	833.35	836.06	837.70
841.15	844.44	843.68	845.54	850.10	854.67
852.82	846.13	839.43	832.73	829.90	828.00
827.45	826.91	826.27	824.74	823.54	822.74
822.72	822.45	821.48	820.21	819.21	819.11
818.34	816.72	813.28	810.59	807.68	804.10
799.67	796.05	793.65	792.12	790.35	788.21
786.56	784.56	781.62	780.19	778.48	777.51
775.80	773.65	770.55	768.10	766.18	763.80
760.06	756.09	753.93	750.87	746.88	745.95
744.82	743.43	741.71	740.11	739.75	741.93
743.44	743.10	740.69	738.60	737.71	735.13
732.98	733.47	733.80	738.26	743.68	746.53
749.23	755.00	758.83	761.28	763.70	766.65
771.43	774.97	778.18	782.77	787.68	792.12
794.74	799.54	803.40	806.93	811.98	818.31
819.61	825.13	830.88	831.96	838.14	839.81
839.69	840.23	834.49	829.33	827.59	824.80
823.32	823.28	823.56	824.35	824.76	825.54
826.54	827.64	827.70	827.98	827.91	827.38
827.71	827.45	826.60	825.26	823.68	820.78
820.51	818.93	818.56	818.90	819.04	819.48
819.46	820.20	820.50	819.05	816.57	815.85
815.59	815.87	815.47	815.34	813.84	810.86
808.51	807.40	806.19	804.55	802.81	801.43
800.74	799.77	797.12	792.04	787.20	782.72
778.92	775.22	771.96	768.98	766.63	763.81
762.50	759.85	758.47	756.89	755.94	754.07
752.79	750.86	748.72	747.61	746.35	745.25
743.63	741.96	741.28	740.31	739.30	737.64
737.30	735.83	734.59	733.69	732.06	728.13
724.75	721.05	716.32	713.21	711.61	707.46
704.44	702.85	699.16	697.36	697.17	698.34
700.13	702.75	704.57	706.26	709.12	711.09
712.60	715.92	718.82	721.24	725.39	728.72
731.63	735.41	738.45	740.68	743.46	746.14
748.72	751.18	754.09	757.91	762.36	767.20
770.09	773.91	777.57	781.47	785.10	787.69
791.84	794.30	797.40	799.99	803.29	805.69
808.76	812.05	816.78	821.81	825.74	828.08
833.83	837.87	844.12	847.46	856.20	859.79
865.84	870.87	873.54	869.57	866.62	864.17
860.69	860.26	863.11	871.55	873.95	875.64
877.58	874.17	872.35	872.94	874.43	877.81
876.83	873.74	873.46	868.85	860.15	853.45
846.75	839.94	836.57	835.13	833.73	832.22
830.16	830.65	831.14	831.64	830.17	826.98
826.23	826.09	825.60	827.06	829.60	830.80
835.32	836.33	839.95	840.05	847.19	846.72
844.96	843.84	843.79	842.90	843.14	843.65
844.45	845.64	846.43	847.25	847.27	847.15
847.73	847.96	848.06	847.85	847.69	847.78
849.00	847.92	845.05	840.49	835.48	831.21
827.20	821.94	818.01	815.10	813.39	812.96
814.78	815.78	817.16	817.68	819.23	820.18
821.34	822.72	823.38	824.71	825.48	825.95
826.81	827.67	827.70	828.56	829.15	830.23
831.38	832.06	832.53	832.49	832.31	832.34
833.30	833.62	834.92	834.96	836.67	836.83
837.41	839.57	842.00	843.61	841.27	842.60
842.26	841.53	841.54	839.14	838.44	838.10
837.44	836.77	836.10	834.70	833.97	833.76
833.63	833.12	832.93	832.59	832.96	834.27
835.09	836.04	836.62	836.53	837.69	841.21
844.72	848.23	851.74	854.26	855.26	856.27
857.27	858.27	859.28	859.43	859.59	859.33
859.25	859.25	859.50	859.77	859.43	859.07
858.93	860.02	860.66	860.24	859.82	859.47
859.43	859.09	858.89	858.58	858.46	858.51
858.48	858.63	858.69	858.72	858.73	858.82
858.91	858.92	859.07	859.11	859.23	859.26
859.26	859.23	859.15	859.07	859.02	858.20
856.84	855.21	853.68	852.26	851.78	850.75
849.56	848.30	847.49	847.43	846.49	845.18
843.37	841.05	838.65	835.34	832.64	830.81
827.54	824.53	822.34	819.91	817.53	815.31
812.99	811.03	809.25	807.47	805.93	804.55
803.81	802.54	801.33	800.03	798.99	798.11
797.03	796.30	795.71	794.95	794.12	793.70
792.93	792.25	792.05	791.48	790.94	790.41
789.52	789.31	788.88	788.39	788.03	787.39
787.22	786.55	786.52	786.15	785.62	785.45
785.00	784.94	784.46	784.06	783.79	783.46
783.42	783.12	783.39	784.34	786.25	788.96
790.73	792.33	794.18	795.57	797.49	798.71
800.45	801.77	802.80	804.73	805.99	807.23
808.57	809.39	810.17	811.47	812.75	813.99
816.54	819.53	820.32	822.09	823.83	825.28
827.09	828.68	830.09	831.78	833.33	834.90
836.21	837.53	838.51	839.39	840.91	842.33
843.19	844.16	844.69	845.16	845.79	846.05
846.34	844.99	843.06	839.64	836.37	833.61
831.26	827.72	824.95	823.30	822.06	820.94
820.02	819.30	818.77	818.33	818.03	817.91
817.76	817.68	817.60	818.64	820.32	823.51
826.59	829.66	832.44	835.04	838.38	840.52
842.34	844.85	845.99	847.83	851.17	852.62
853.74	855.48	856.40	857.76	858.92	860.63
862.04	864.00	866.35	868.83	871.85	874.67
876.85	878.83	881.25	883.35	885.44	887.34
889.36	890.81	892.19	893.77	895.07	896.49
897.25	898.36	898.93	900.29	901.03	902.14
902.77	903.37	903.77	904.55	905.25	905.72
905.19	904.07	902.61	901.18	899.43	897.47
895.32	893.69	891.99	890.31	888.96	888.15
887.63	886.75	886.24	885.17	884.13	883.20
882.27	881.80	881.48	881.39	881.23	881.57
881.93	882.35	882.31	881.76	881.59	880.95
879.58	878.20	876.83	875.45	874.74	871.52
870.17	868.67	867.94	867.00	866.31	865.67
865.00	864.26	863.18	863.45	862.94	863.59
864.24	864.90	865.53	866.18	867.20	867.26
866.81	867.00	866.00	866.00	868.00	869.78
871.50	872.39	873.72	873.84	874.67	875.01
875.76	876.88	878.25	879.01	880.31	880.84
881.22	882.39	881.18	880.11	879.27	879.05
878.49	877.06	874.15	869.84	867.49	866.06
863.56	859.89	857.61	855.41	853.15	849.97
848.96	848.03	849.15	847.00	845.00	843.79
842.58	841.27	839.95	838.63	837.32	836.00
835.33	834.13	832.92	834.08	832.85	831.77
830.76	829.64	829.50	829.20	827.73	825.76
825.89	825.56	825.50	824.73	824.48	823.95
823.20	823.31	822.39	821.89	821.92	821.90
821.19	822.04	822.74	823.05	825.76	826.55
827.79	828.53	829.24	830.09	831.37	832.10
833.38	834.71	835.42	836.21	836.93	837.68
838.31	838.99	839.84	839.77	840.13	841.05
841.96	842.86	843.77	844.30	844.70	847.58
846.98	851.23	850.13	864.44	873.61	879.64
872.34	864.86	859.89	853.59	845.00	841.00
840.00	820.00	813.93	803.52	792.10	783.91
777.04	769.74	763.16	756.25	750.87	741.46
729.02	720.91	712.28	703.63	695.96	688.66
681.82	674.94	668.29	663.83	657.78	656.50
652.90	652.06	653.24	653.04	655.66	655.87
656.85	657.23	658.54	661.05	664.11	666.89
670.79	675.13	679.10	682.35	685.30	687.66
688.91	689.81	690.79	687.73	683.50	681.71
681.21	681.74	682.73	683.85	685.93	688.78
694.46	700.68	706.93	713.82	720.35	725.77
731.72	736.71	740.39	743.46	746.83	750.19
754.05	758.17	763.11	764.99	769.13	770.54
773.55	775.52	777.56	778.08	779.74	780.99
782.17	782.76	783.86	785.07	786.11	786.91
787.98	788.92	789.91	790.83	791.67	792.51
793.32	794.12	794.91	795.85	797.06	799.73
802.50	805.24	807.84	810.45	812.89	813.90
815.98	817.58	819.20	821.51	822.26	822.02
821.33	820.32	819.30	818.15	817.32	816.62
816.03	815.50	814.94	814.64	814.34	814.18
813.99	813.84	813.81	813.78	813.83	813.76
812.61	810.76	808.82	805.50	803.22	799.14
796.56	793.60	791.07	788.46	786.44	784.16
781.33	779.49	777.81	775.60	773.12	771.02
769.63	766.18	764.12	760.62	757.95	755.99
754.15	752.60	750.88	748.83	748.06	746.54
745.66	744.63	743.52	741.30	738.40	736.56
734.67	733.20	731.92	730.58	729.48	728.56
727.61	726.68	726.12	725.52	724.80	724.46
723.68	723.11	722.62	716.80	703.37	688.82
675.77	663.97	653.22	641.70	623.28	605.69
589.65	575.33	561.91	550.01	538.07	527.20
516.05	506.06	499.09	492.73	487.75	483.63
479.15	474.84	471.28	467.48	464.32	460.66
457.35	455.11	451.15	448.57	446.22	443.42
441.38	438.98	435.08	430.51	426.11	421.94
416.93	411.86	406.48	398.92	392.43	386.11
380.39	374.44	369.65	364.99	360.77	356.78
354.24	356.41	364.00	373.76	381.24	389.76
398.27	404.84	411.63	418.54	425.12	430.90
436.35	442.97	451.22	460.54	468.40	477.14
484.78	492.97	502.08	507.52	513.06	518.35
522.48	525.91	530.06	532.88	534.79	533.91
531.60	529.00	526.97	524.72	523.72	521.06
519.12	516.28	511.92	507.06	504.21	502.05
499.55	498.03	496.66	496.08	495.87	495.61
495.69	495.95	496.06	496.19	496.58	496.82
496.92	497.04	497.32	497.71	497.74	498.28
499.51	502.15	505.07	509.80	513.83	516.59
518.38	522.26	525.02	527.92	531.01	535.17
536.54	538.80	542.67	543.01	545.31	549.21
552.32	554.14	553.67	556.00	559.28	560.85
562.58	564.88	567.04	566.60	568.35	571.17
573.06	572.26	573.73	575.61	577.19	579.98
581.45	582.83	582.16	583.90	587.09	588.30
589.40	590.46	588.86	590.99	591.74	594.68
594.32	597.74	598.49	596.76	598.38	599.24
600.94	601.65	602.17	602.62	603.87	604.53
605.67	607.85	607.32	608.74	609.12	610.32
610.53	611.33	612.48	615.07	616.77	618.39
619.44	620.58	621.70	622.51	623.57	623.08
620.74	618.29	615.43	611.36	608.07	604.51
601.58	598.15	593.40	589.36	581.45	575.62
569.93	564.56	559.85	555.30	550.50	545.93
541.75	537.38	533.27	529.50	525.62	521.99
519.20	516.09	512.29	508.77	505.49	502.70
500.73	499.04	497.43	495.67	494.50	493.73
494.18	495.25	496.32	497.25	498.41	499.68
500.63	502.14	503.59	505.05	506.16	507.62
510.49	512.90	516.51	519.92	523.23	525.99
529.66	533.68	537.17	540.98	543.96	546.96
549.84	552.87	556.10	559.45	563.75	569.12
573.51	577.85	582.55	586.81	590.73	594.92
598.66	602.91	606.54	609.82	613.16	616.41
620.20	622.77	625.70	628.99	632.78	637.23
642.69	645.49	649.78	654.02	657.46	661.13
664.17	667.27	670.13	673.13	675.71	678.46
681.10	682.90	685.68	687.80	690.20	691.75
693.95	695.50	698.27	699.66	701.54	703.39
705.39	707.64	709.82	711.20	712.99	715.60
717.71	719.35	721.40	723.78	725.53	729.09
734.36	740.04	744.79	750.43	755.91	760.11
764.77	768.58	775.64	779.05	782.84	786.87
790.55	791.81	788.26	784.25	781.29	778.78
776.85	775.17	773.64	772.62	771.67	771.02
770.40	770.13	770.04	769.98	769.95	769.94
769.91	769.90	769.85	769.69	769.69	769.32
766.12	762.11	758.06	754.28	751.32	748.11
745.39	742.56	739.81	737.66	735.19	733.07
730.88	728.74	726.64	724.86	723.23	720.78
715.02	708.83	703.91	701.38	696.61	692.96
688.73	684.63	680.93	677.49	673.56	668.76
667.97	664.39	661.59	658.82	653.96	653.15
650.47	648.00	645.17	642.08	640.38	637.97
635.34	632.55	628.98	622.84	615.89	608.14
603.03	594.80	588.67	583.60	576.44	570.90
565.24	559.85	554.94	549.80	545.66	540.98
537.10	532.83	528.41	524.77	521.38	517.17
510.69	502.91	495.59	488.88	483.19	477.20
470.66	465.86	461.05	455.89	450.47	445.35
441.17	436.43	432.12	428.46	424.73	420.93
417.03	411.06	410.41	406.65	403.74	400.51
397.32	394.69	389.15	386.21	383.49	381.36
378.97	376.25	374.18	371.22	370.08	368.52
368.04	366.73	365.07	362.87	360.91	363.61
368.85	373.11	376.94	376.12	366.44	354.57
344.58	336.06	328.53	324.98	328.99	335.76
341.02	345.88	350.66	355.44	359.47	363.48
367.54	370.78	374.14	377.62	381.13	390.88
401.01	411.08	420.10	429.55	438.61	447.01
454.41	461.77	469.10	476.00	478.65	479.99
480.12	480.21	480.12	477.61	474.40	469.93
465.31	461.88	458.16	456.07	457.29	462.11
469.23	475.94	481.74	487.44	492.98	499.29
504.78	509.71	514.64	519.21	525.98	530.76
533.75	536.44	538.60	540.12	541.76	543.19
544.39	545.29	546.52	547.68	549.17	550.18
551.29	552.07	552.86	553.12	554.49	555.22
555.91	556.76	559.35	564.04	568.10	572.12
574.90	576.91	573.37	565.05	558.26	551.75
546.17	540.48	526.89	508.02	491.00	474.04
459.67	446.17	436.57	429.00	422.18	421.11
433.77	444.28	450.12	453.55	455.62	457.12
457.76	459.35	468.15	481.69	493.80	504.41
514.41	523.45	534.36	548.83	562.29	574.51
584.53	595.50	606.99	613.84	619.37	624.25
627.96	631.46	634.60	640.03	646.40	653.13
660.19	668.19	675.21	680.36	680.12	674.83
668.51	661.83	656.76	651.67	646.98	642.55
638.39	634.22	630.40	626.82	623.04	619.65
616.25	612.88	609.76	606.34	603.92	601.14
598.50	595.95	592.85	590.82	586.18	576.80
565.81	562.47	566.15	571.64	578.64	584.07
589.41	594.46	599.01	602.99	608.50	615.27
620.20	624.76	628.44	631.57	634.19	637.61
644.05	653.63	662.27	671.33	679.98	687.40
694.43	701.28	705.40	701.56	693.26	684.40
675.09	668.16	661.67	655.29	648.91	642.90
635.35	615.86	600.05	583.31	568.54	554.66
541.88	531.47	524.44	520.27	517.92	516.59
515.52	514.55	513.50	517.47	526.00	533.56
539.52	543.28	546.52	547.43	537.98	525.39
511.95	499.94	488.59	478.42	469.94	468.55
479.27	490.87	501.83	511.03	520.13	527.96
535.18	535.41	530.25	525.11	520.21	515.39
511.80	507.72	505.34	521.13	536.61	546.05
551.09	553.54	547.38	535.95	522.63	511.52
500.40	489.49	480.59	471.51	462.36	452.72
444.84	437.50	430.55	424.03	417.19	410.66
404.56	398.32	373.27	351.45	337.36	328.22
321.31	315.46	310.81	306.50	302.54	298.63
296.88	301.41	310.18	317.56	325.23	333.30
340.94	348.47	354.94	361.66	368.08	373.96
380.07	385.06	390.16	395.29	399.55	404.11
408.42	412.30	416.35	419.98	423.85	427.46
430.66	431.81	429.11	425.29	421.49	417.61
413.59	409.92	406.30	402.37	397.33	386.90
377.39	366.70	356.96	348.74	340.50	332.86
325.67	318.62	312.71	306.20	299.96	295.44
293.52	292.50	291.98	291.33	290.52	289.75
288.97	288.24	287.61	287.29	289.47	294.40
300.32	306.50	314.22	321.51	327.69	333.79
340.36	349.57	359.67	369.92	379.32	387.24
394.96	402.47	408.17	417.09	432.52	452.44
468.08	482.97	496.66	508.60	518.63	524.43
527.74	530.26	532.93	534.68	537.04	538.30
540.07	540.24	542.65	546.11	550.25	554.69
558.87	562.55	566.87	570.19	573.58	580.63
596.99	609.48	622.27	632.70	641.24	647.05
645.16	639.37	633.55	627.88	622.50	616.94
612.56	607.16	588.28	568.99	549.60	530.32
515.52	503.19	499.03	496.61	494.80	493.42
491.78	490.19	488.85	493.71	499.17	503.63
506.91	509.08	510.56	511.86	512.61	513.03
513.23	513.21	513.15	513.01	512.90	512.80
512.77	512.61	512.55	513.01	512.48	508.37
501.59	494.47	486.38	478.26	470.49	463.22
456.08	449.08	442.93	436.96	431.27	425.40
420.43	415.79	410.69	406.85	402.53	400.01
401.94	408.18	417.35	425.87	435.59	445.34
456.47	467.14	476.82	485.57	493.54	498.89
503.94	507.17	509.71	511.93	513.84	515.43
517.20	518.66	520.05	521.63	523.06	524.32
525.76	527.09	528.60	529.97	531.12	532.68
534.15	535.73	536.83	538.07	539.13	540.37
541.65	544.28	547.15	549.52	550.71	551.54
551.63	551.62	551.61	551.70	551.73	551.31
550.89	550.47	550.05	547.89	546.01	544.14
542.45	541.27	540.03	539.32	535.48	528.13
519.78	511.37	502.67	491.97	477.33	461.66
446.04	431.24	417.32	403.33	390.89	379.55
368.21	357.89	347.55	338.14	331.73	322.82
313.74	304.58	296.18	287.50	279.09	271.43
264.65	257.57	250.69	244.34	238.10	232.56
226.32	221.03	215.67	210.99	205.50	201.30
194.47	186.75	180.19	174.86	168.88	163.44
158.82	155.96	152.46	148.91	145.71	143.13
144.07	147.19	151.87	156.65	167.36	194.38
218.05	237.30	253.24	267.14	279.35	289.71
296.62	302.40	307.23	311.94	316.16	319.85
323.70	335.42	350.80	363.93	375.08	384.76
393.25	401.61	419.03	438.05	454.08	467.94
479.66	489.97	498.89	506.94	514.13	522.13
531.81	537.92	544.34	549.77	554.52	559.67
564.21	568.76	572.88	578.63	585.11	590.36
596.35	601.10	606.17	610.87	614.81	613.01
606.91	600.26	594.26	590.06	586.37	583.62
581.39	579.51	578.03	576.45	575.14	573.66
572.17	568.56	561.31	553.09	545.98	537.96
531.57	525.13	519.41	513.77	508.73	503.79
493.67	483.01	471.21	460.73	451.24	442.52
433.76	426.14	419.06	412.28	405.98	400.53
394.85	390.24	386.60	384.64	386.89	390.16
393.63	397.72	400.91	404.25	406.63	409.02
411.62	414.15	420.79	439.32	456.84	473.37
486.69	499.57	510.83	522.04	532.94	542.34
551.35	560.31	567.11	573.48	576.00	574.78
572.60	569.75	567.17	564.92	562.48	560.20
558.26	556.29	553.27	546.82	540.84	534.62
528.88	522.00	515.86	509.78	504.53	499.12
494.85	489.06	485.48	484.86	485.18	486.46
487.81	488.92	490.16	492.83	496.23	500.61
504.92	512.45	517.53	522.78	527.25	531.72
533.61	536.77	542.10	543.26	548.74	551.87
553.82	555.12	555.76	555.77	555.71	555.44
555.44	555.78	556.13	557.88	559.09	560.14
560.75	561.20	561.41	561.61	561.65	561.73
561.80	561.78	561.94	561.34	558.46	552.93
544.21	537.58	527.15	516.64	504.78	490.62
475.68	461.89	449.13	436.13	423.84	413.87
404.12	394.50	385.32	377.40	369.14	361.41
354.73	343.93	332.43	320.02	309.58	298.49
288.23	279.02	270.15	262.35	253.14	246.47
239.73	235.18	232.56	230.33	228.64	227.48
225.36	223.06	221.15	219.16	217.14	215.12
213.25	210.97	209.11	207.11	205.28	203.45
201.57	199.66	199.20	204.24	215.49	225.28
237.05	247.08	256.49	266.51	274.05	285.04
296.46	309.09	321.16	331.77	342.35	351.97
360.72	368.96	377.04	384.83	392.22	399.00
405.36	411.77	417.92	423.86	429.21	433.98
437.25	439.57	442.67	445.03	447.07	448.56
449.77	451.01	452.16	453.13	454.12	454.70
455.50	456.12	455.41	450.87	445.02	439.33
433.11	427.77	422.21	417.15	412.35	407.22
402.89	398.95	395.44	392.72	391.48	392.22
393.88	395.22	396.67	398.31	400.86	402.59
404.53	408.40	412.47	415.94	420.04	423.66
429.28	434.34	438.01	442.93	446.92	450.76
454.72	458.27	461.58	464.89	468.22	471.32
474.34	476.91	479.50	481.93	484.67	486.96
488.78	491.62	493.55	495.79	497.59	500.05
502.09	504.59	506.65	508.88	511.05	513.41
514.89	516.88	518.72	520.40	521.93	523.82
525.33	527.26	528.76	530.05	531.39	533.17
534.40	536.20	537.65	539.11	539.99	541.43
542.93	543.57	544.80	546.69	547.30	549.20
550.23	551.03	551.87	553.61	554.87	555.63
556.82	557.63	558.60	560.05	561.22	562.34
563.32	564.38	564.92	566.24	567.56	568.88
570.20	571.52	572.84	574.16	576.21	576.50
579.07	582.92	582.73	579.80	576.43	573.71
570.94	568.20	565.61	563.00	561.19	558.39
556.02	554.06	551.88	549.98	547.98	546.19
545.15	542.96	541.97	540.07	538.47	537.14
535.97	533.44	528.20	520.75	511.31	503.64
498.00	489.79	485.00	476.81	471.85	463.65
452.57	443.81	432.83	423.34	414.08	405.45
397.67	389.88	382.34	376.32	369.42	363.01
357.34	352.17	343.33	333.85	323.34	313.77
304.94	297.12	289.29	282.22	276.20	270.21
264.01	258.42	253.69	248.63	244.29	239.98
236.07	232.60	229.10	226.40	223.44	220.35
216.82	213.59	210.26	206.58	203.55	200.29
197.24	194.33	191.69	189.27	186.85	184.62
182.38	180.57	178.63	176.74	175.21	176.16
179.04	183.67	187.89	192.08	197.08	201.12
